Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Comp,Unnamed: 6_level_0_Age,Unnamed: 7_level_0_Born,Unnamed: 8_level_0_90s,Total_Cmp,Total_Att,Total_CmpPct,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_CmpPct,Medium_Cmp,Medium_Att,Medium_CmpPct,Long_Cmp,Long_Att,Long_CmpPct,Unnamed: 23_level_0_Ast,Unnamed: 24_level_0_xAG,Expected_xA,Expected_A-xAG,Unnamed: 27_level_0_KP,Unnamed: 28_level_0_1_3,Unnamed: 29_level_0_PPA,Unnamed: 30_level_0_CrsPA,Unnamed: 31_level_0_PrgP,Unnamed: 32_level_0_Matches
1764,Juan Musso,ar ARG,GK,Atlético Madrid,es La Liga,30-307,1994,1.0,23,29,79.3,443,264,5,5,100.0,16,16,100.0,2,7,28.6,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1765,Kingstone Mutandwa,zm ZAM,"MF,FW",Cagliari,it Serie A,22-063,2003,0.6,11,15,73.3,133,6,8,10,80.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1766,Junior Mwanga,fr FRA,MF,Le Havre,fr Ligue 1,21-302,2003,2.6,76,94,80.9,1457,475,27,36,75.0,39,40,97.5,8,15,53.3,0,0.1,0.2,-0.1,1,12,0,0,10,Matches
1767,Junior Mwanga,fr FRA,MF,Strasbourg,fr Ligue 1,21-302,2003,3.3,133,147,90.5,2097,556,68,75,90.7,56,59,94.9,7,9,77.8,0,0.0,0.1,0.0,1,11,0,0,10,Matches
1768,Phillipp Mwene,at AUT,DF,Mainz 05,de Bundesliga,31-039,1994,24.0,787,1040,75.7,13149,4677,382,437,87.4,334,428,78.0,58,113,51.3,4,1.6,3.4,+2.4,17,51,29,15,79,Matches
1769,Vitaliy Mykolenko,ua UKR,DF,Everton,eng Premier League,25-284,1999,25.2,686,939,73.1,11394,4572,353,401,88.0,264,360,73.3,56,135,41.5,1,1.4,1.5,-0.4,16,69,27,15,85,Matches
1770,Joakim Mæhle,dk DEN,DF,Wolfsburg,de Bundesliga,27-293,1997,16.3,654,791,82.7,10438,3527,329,365,90.1,285,331,86.1,32,61,52.5,3,1.5,1.9,+1.5,12,46,11,2,62,Matches
1771,Obite N'Dicka,ci CIV,DF,Roma,it Serie A,25-201,1999,27.0,1721,1858,92.6,31113,10240,638,663,96.2,952,991,96.1,110,170,64.7,1,0.7,0.4,+0.3,8,88,3,0,71,Matches
1772,Konan N'dri,ci CIV,"FW,MF",Lecce,it Serie A,24-133,2000,0.1,5,6,83.3,56,8,3,3,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,1,0,0,0,1,Matches
1773,Loïc N'Gatta,fr FRA,DF,Auxerre,fr Ligue 1,21-088,2003,0.1,13,15,86.7,199,64,7,7,100.0,5,5,100.0,1,2,50.0,0,0.0,0.0,0.0,0,3,0,0,1,Matches
1774,Nathan N'Goumou,fr FRA,FW,Gladbach,de Bundesliga,24-360,2000,8.3,177,240,73.8,2253,480,120,142,84.5,47,68,69.1,3,10,30.0,1,1.3,1.1,-0.3,5,10,7,2,14,Matches
1775,Djylian N'Guessan,fr FRA,FW,Saint-Étienne,fr Ligue 1,16-191,2008,1.4,35,42,83.3,481,89,20,23,87.0,12,14,85.7,1,1,100.0,0,0.1,0.0,-0.1,1,5,0,0,6,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
1776,Stanley N'Soki,fr FRA,DF,Hoffenheim,de Bundesliga,25-334,1999,10.3,559,655,85.3,10226,3890,222,236,94.1,286,330,86.7,49,75,65.3,0,0.1,0.2,-0.1,3,34,3,0,36,Matches
1777,Mickael Nade,fr FRA,DF,Saint-Étienne,fr Ligue 1,26-005,1999,15.6,802,896,89.5,13820,4413,336,350,96.0,415,444,93.5,44,85,51.8,1,0.5,0.4,+0.5,4,53,3,0,50,Matches
1778,Bilal Nadir,fr FRA,MF,Marseille,fr Ligue 1,21-101,2003,3.3,178,207,86.0,2526,506,90,97,92.8,72,82,87.8,4,5,80.0,0,0.4,0.4,-0.4,5,13,5,0,17,Matches
1779,Mahamadou Nagida,cm CMR,DF,Rennes,fr Ligue 1,19-254,2005,4.8,172,223,77.1,2634,707,95,110,86.4,56,74,75.7,12,21,57.1,0,0.3,0.3,-0.3,3,10,4,2,15,Matches
1780,Keito Nakamura,jp JPN,FW,Reims,fr Ligue 1,24-224,2000,20.6,398,532,74.8,6414,1402,205,247,83.0,133,177,75.1,36,60,60.0,1,1.4,2.0,-0.4,12,22,18,5,63,Matches
1781,Sebastian Nanasi,se SWE,"FW,MF",Strasbourg,fr Ligue 1,22-297,2002,17.7,475,607,78.3,7152,2062,284,329,86.3,150,187,80.2,26,56,46.4,3,3.0,3.5,0.0,27,54,31,1,95,Matches
1782,Yael Nandjou,fr FRA,DF,Nice,fr Ligue 1,19-246,2005,1.7,50,66,75.8,723,256,28,32,87.5,22,28,78.6,0,3,0.0,0,0.7,0.6,-0.7,2,5,1,1,3,Matches
1783,Matija Nastasić,rs SRB,DF,Leganés,es La Liga,31-346,1993,19.9,616,749,82.2,12396,4179,182,203,89.7,366,405,90.4,62,127,48.8,0,0.1,0.3,-0.1,1,28,1,0,49,Matches
1784,Natan,br BRA,DF,Betis,es La Liga,24-031,2001,13.7,683,776,88.0,13451,4168,211,225,93.8,402,433,92.8,64,108,59.3,0,0.6,0.8,-0.6,3,33,2,1,36,Matches
1785,Pau Navarro,es ESP,DF,Villarreal,es La Liga,19-318,2005,5.8,308,343,89.8,5303,1912,133,141,94.3,149,162,92.0,20,30,66.7,0,0.0,0.1,0.0,0,19,1,0,27,Matches
1786,Roberto Navarro,es ESP,"MF,FW",Mallorca,es La Liga,22-331,2002,14.2,357,473,75.5,5122,1424,222,258,86.0,106,141,75.2,19,37,51.4,0,1.9,1.5,-1.9,13,27,14,3,51,Matches
1787,Jesús Navas,es ESP,"FW,MF",Sevilla,es La Liga,39-108,1985,4.7,203,262,77.5,3443,816,105,117,89.7,71,88,80.7,22,38,57.9,0,0.5,0.6,-0.5,10,16,6,5,23,Matches
1788,Michel Ndary Adopo,fr FRA,MF,Cagliari,it Serie A,24-233,2000,17.5,576,678,85.0,9129,2647,293,337,86.9,247,273,90.5,25,43,58.1,1,1.2,0.7,-0.2,13,62,7,2,68,Matches
1789,Youssouf Ndayishimiye,bi BDI,DF,Nice,fr Ligue 1,26-133,1998,14.5,751,841,89.3,12887,4056,330,346,95.4,370,391,94.6,41,82,50.0,0,0.1,0.2,-0.1,4,49,3,0,42,Matches
1790,Iliman Ndiaye,sn SEN,FW,Everton,eng Premier League,25-003,2000,20.9,457,565,80.9,7012,1459,258,304,84.9,155,180,86.1,33,46,71.7,0,1.5,1.0,-1.5,16,31,13,5,38,Matches
1791,Junior Ndiaye,fr FRA,FW,Montpellier,fr Ligue 1,19-345,2005,1.2,11,22,50.0,123,9,7,12,58.3,2,6,33.3,0,0,,0,0.0,0.0,0.0,0,0,1,0,1,Matches
1792,Rassoul Ndiaye,sn SEN,MF,Le Havre,fr Ligue 1,23-088,2001,11.0,297,404,73.5,4757,1302,151,178,84.8,115,149,77.2,20,41,48.8,0,0.5,0.7,-0.5,6,24,7,1,42,Matches
1793,Wilfred Ndidi,ng NGA,MF,Leicester City,eng Premier League,28-083,1996,16.3,504,634,79.5,7104,1831,280,328,85.4,162,197,82.2,24,46,52.2,4,1.4,1.2,+2.6,9,43,6,1,43,Matches
1794,Wilfried Ndollo,cm CMR,DF,Montpellier,fr Ligue 1,19-239,2005,0.1,5,5,100.0,60,21,4,4,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1795,Tanguy Ndombele,fr FRA,MF,Nice,fr Ligue 1,28-071,1996,12.6,415,476,87.2,6290,1904,233,255,91.4,150,171,87.7,22,31,71.0,2,2.4,1.3,-0.4,18,41,8,0,61,Matches
1796,Cher Ndour,it ITA,"MF,FW",Fiorentina,it Serie A,20-225,2004,1.4,55,72,76.4,859,181,27,37,73.0,24,28,85.7,2,2,100.0,0,0.0,0.0,0.0,0,3,1,1,8,Matches
1797,Dan Ndoye,ch SUI,FW,Bologna,it Serie A,24-135,2000,16.9,374,509,73.5,5908,1247,218,255,85.5,123,162,75.9,24,47,51.1,2,1.6,1.1,+0.4,15,28,16,2,51,Matches
1798,Paul Nebel,de GER,MF,Mainz 05,de Bundesliga,22-150,2002,18.1,567,783,72.4,8562,1745,319,367,86.9,191,253,75.5,36,70,51.4,2,2.0,3.9,0.0,17,24,23,9,58,Matches
1799,Kosta Nedeljković,rs SRB,DF,Aston Villa,eng Premier League,19-083,2005,1.4,47,53,88.7,853,185,22,23,95.7,21,25,84.0,4,5,80.0,0,0.0,0.0,0.0,0,5,0,0,6,Matches
1800,Kosta Nedeljković,rs SRB,"DF,FW",RB Leipzig,de Bundesliga,19-083,2005,0.4,24,27,88.9,325,113,15,16,93.8,8,9,88.9,0,0,,0,0.0,0.3,0.0,1,0,3,1,3,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
1801,Loïc Nego,hu HUN,"DF,FW",Le Havre,fr Ligue 1,34-053,1991,17.3,552,737,74.9,9238,3318,276,317,87.1,224,281,79.7,44,103,42.7,0,0.4,1.1,-0.4,10,45,18,11,61,Matches
1802,Ivan Nekić,hr CRO,DF,Holstein Kiel,de Bundesliga,24-075,2000,0.8,32,42,76.2,619,249,11,12,91.7,20,23,87.0,1,4,25.0,0,0.0,0.0,0.0,0,3,0,0,2,Matches
1803,Reiss Nelson,eng ENG,FW,Arsenal,eng Premier League,25-089,1999,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1804,Reiss Nelson,eng ENG,FW,Fulham,eng Premier League,25-089,1999,5.4,232,268,86.6,3429,761,136,147,92.5,77,91,84.6,12,19,63.2,1,1.0,1.0,0.0,13,7,15,3,35,Matches
1805,Victor Nelsson,dk DEN,DF,Roma,it Serie A,26-146,1998,0.9,49,54,90.7,848,193,17,20,85.0,30,32,93.8,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1806,David Nemeth,at AUT,DF,St. Pauli,de Bundesliga,23-356,2001,14.7,653,742,88.0,11355,3605,285,304,93.8,310,332,93.4,50,86,58.1,0,0.1,0.3,-0.1,2,36,3,1,47,Matches
1807,David Neres,br BRA,FW,Napoli,it Serie A,28-006,1997,10.9,331,443,74.7,4821,1268,184,206,89.3,110,143,76.9,19,49,38.8,4,2.5,2.5,+1.5,18,20,17,11,26,Matches
1808,Neto,br BRA,GK,Bournemouth,eng Premier League,35-233,1989,2.0,40,62,64.5,1183,896,7,7,100.0,21,21,100.0,12,33,36.4,0,0.0,0.0,0.0,0,2,0,0,0,Matches
1809,Pedro Neto,pt POR,FW,Chelsea,eng Premier League,25-000,2000,15.0,410,522,78.5,6344,1253,216,236,91.5,146,178,82.0,29,65,44.6,4,4.0,3.1,0.0,27,13,18,10,31,Matches
1810,Luca Netz,de GER,DF,Gladbach,de Bundesliga,21-298,2003,8.8,385,463,83.2,5566,1587,228,249,91.6,139,166,83.7,11,24,45.8,2,1.9,1.0,+0.1,16,28,13,7,24,Matches
1811,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,38-347,1986,20.0,740,859,86.1,18495,12093,148,148,100.0,380,388,97.9,207,316,65.5,0,0.5,0.0,-0.5,1,21,0,0,10,Matches
1812,Florian Neuhaus,de GER,MF,Gladbach,de Bundesliga,27-358,1997,2.6,116,143,81.1,2094,635,50,60,83.3,43,49,87.8,16,24,66.7,1,0.3,0.6,+0.7,6,12,6,2,19,Matches
1813,João Neves,pt POR,"MF,DF",Paris S-G,fr Ligue 1,20-163,2004,15.8,1166,1287,90.6,18741,4190,612,654,93.6,443,474,93.5,81,108,75.0,8,3.8,3.5,+4.2,29,111,20,2,115,Matches
1814,Yvan Neyou,cm CMR,MF,Leganés,es La Liga,28-065,1997,20.3,738,871,84.7,11583,3018,386,429,90.0,274,314,87.3,50,69,72.5,1,0.4,0.8,+0.6,8,63,7,1,74,Matches
1815,Cyril Ngonge,be BEL,"FW,DF",Napoli,it Serie A,24-287,2000,1.9,56,74,75.7,818,202,31,33,93.9,17,25,68.0,4,9,44.4,0,0.4,0.2,-0.4,3,5,1,1,7,Matches
1816,Mikayil Ngor Faye,sn SEN,DF,Rennes,fr Ligue 1,20-238,2004,6.6,406,459,88.5,7461,2261,162,171,94.7,213,232,91.8,26,44,59.1,0,0.0,0.3,0.0,1,32,1,0,30,Matches
1817,Steve Ngoura,fr FRA,FW,Le Havre,fr Ligue 1,20-015,2005,3.2,37,57,64.9,556,181,18,28,64.3,13,15,86.7,3,3,100.0,0,0.4,0.1,-0.4,2,2,2,0,8,Matches
1818,Bernard Nguene,cm CMR,FW,Nice,fr Ligue 1,18-217,2006,0.1,2,2,100.0,17,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1819,Moussa Niakhate,sn SEN,DF,Lyon,fr Ligue 1,29-001,1996,20.3,1097,1211,90.6,19858,7629,411,434,94.7,599,638,93.9,73,110,66.4,0,0.3,0.5,-0.3,4,62,7,1,70,Matches
1820,Abdoulaye Niakhate Ndiaye,sn SEN,DF,Brest,fr Ligue 1,22-333,2002,11.3,444,531,83.6,9051,3587,136,160,85.0,232,260,89.2,73,100,73.0,0,0.0,0.2,0.0,1,25,2,0,27,Matches
1821,Ibrahima Niane,sn SEN,FW,Angers,fr Ligue 1,25-363,1999,9.5,119,173,68.8,1594,278,74,97,76.3,27,41,65.9,7,12,58.3,1,1.0,0.4,0.0,9,12,2,0,8,Matches
1822,Tanguy Nianzou,fr FRA,DF,Sevilla,es La Liga,22-275,2002,5.8,285,314,90.8,4654,1465,131,139,94.2,143,155,92.3,7,15,46.7,0,0.0,0.0,0.0,0,6,0,0,10,Matches
1823,Cheikh Niasse,sn SEN,MF,Hellas Verona,it Serie A,25-049,2000,4.4,101,123,82.1,1574,304,50,61,82.0,37,44,84.1,8,10,80.0,0,0.0,0.2,0.0,0,9,1,0,14,Matches
1824,Rasmus Nicolaisen,dk DEN,DF,Toulouse,fr Ligue 1,27-358,1997,6.9,339,385,88.1,6199,2362,145,160,90.6,159,169,94.1,31,48,64.6,1,0.2,0.2,+0.8,2,20,2,0,27,Matches
1825,Moritz Nicolas,de GER,GK,Gladbach,de Bundesliga,27-139,1997,18.2,669,794,84.3,16861,11154,135,135,100.0,365,371,98.4,169,287,58.9,0,0.0,0.0,0.0,0,4,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
1826,Hans Nicolussi Caviglia,it ITA,MF,Venezia,it Serie A,24-264,2000,22.8,769,970,79.3,13273,4499,376,415,90.6,284,343,82.8,82,150,54.7,2,1.4,1.4,+0.6,21,83,11,1,99,Matches
1827,Julian Niehues,de GER,MF,Heidenheim,de Bundesliga,23-326,2001,0.6,13,21,61.9,200,59,3,4,75.0,9,11,81.8,0,4,0.0,0,0.1,0.2,-0.1,1,0,1,0,1,Matches
1828,Saúl Ñíguez,es ESP,MF,Sevilla,es La Liga,30-108,1994,11.8,364,457,79.6,5845,1522,188,218,86.2,145,167,86.8,20,42,47.6,5,2.3,1.8,+2.7,19,35,6,1,46,Matches
1829,Eybi Nije,se SWE,"FW,MF",Torino,it Serie A,19-299,2005,4.4,63,95,66.3,942,197,39,54,72.2,18,28,64.3,4,7,57.1,0,0.4,0.3,-0.4,4,4,4,1,7,Matches
1830,Tamás Nikitscher,hu HUN,MF,Valladolid,es La Liga,25-126,1999,4.1,145,157,92.4,2323,485,74,81,91.4,55,58,94.8,12,14,85.7,0,0.0,0.0,0.0,1,6,0,0,5,Matches
1831,Adrian Niño,es ESP,FW,Atlético Madrid,es La Liga,20-263,2004,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1832,Justin Njinmah,de GER,"FW,MF",Werder Bremen,de Bundesliga,24-114,2000,8.5,123,191,64.4,1761,374,74,103,71.8,31,46,67.4,10,12,83.3,1,0.9,0.6,+0.1,7,7,7,2,18,Matches
1833,Eddie Nketiah,eng ENG,"MF,FW",Crystal Palace,eng Premier League,25-283,1999,7.9,133,184,72.3,1975,394,69,89,77.5,50,61,82.0,7,12,58.3,1,1.5,0.8,-0.5,11,10,4,0,15,Matches
1834,Niels Nkounkou,fr FRA,"DF,MF",Eint Frankfurt,de Bundesliga,24-128,2000,4.2,161,234,68.8,2727,1020,85,98,86.7,59,78,75.6,16,41,39.0,0,1.3,1.2,-1.3,9,10,4,2,15,Matches
1835,Christopher Nkunku,fr FRA,FW,Chelsea,eng Premier League,27-115,1997,7.9,241,270,89.3,3099,616,153,166,92.2,73,81,90.1,3,3,100.0,2,2.0,0.9,0.0,13,19,7,0,21,Matches
1836,Felix Nmecha,de GER,MF,Dortmund,de Bundesliga,24-150,2000,12.6,608,694,87.6,11050,2703,271,294,92.2,263,289,91.0,64,81,79.0,1,0.8,0.5,+0.2,9,73,9,0,62,Matches
1837,Lukas Nmecha,de GER,FW,Wolfsburg,de Bundesliga,26-085,1998,2.5,38,61,62.3,496,87,23,38,60.5,11,16,68.8,1,1,100.0,0,0.0,0.1,0.0,1,1,2,0,3,Matches
1838,Arnaud Nordin,fr FRA,FW,Montpellier,fr Ligue 1,26-265,1998,13.0,232,332,69.9,3260,583,148,184,80.4,65,92,70.7,11,22,50.0,1,0.9,1.1,+0.1,15,6,12,6,23,Matches
1839,Arnaud Nordin,fr FRA,DF,Mainz 05,de Bundesliga,26-265,1998,0.2,4,5,80.0,54,10,3,3,100.0,1,1,100.0,0,1,0.0,0,0.3,0.3,-0.3,1,0,0,0,0,Matches
1840,Brooke Norton-Cuffy,eng ENG,"DF,MF",Genoa,it Serie A,21-056,2004,2.2,51,68,75.0,809,295,25,33,75.8,23,28,82.1,2,4,50.0,0,0.0,0.0,0.0,1,2,0,0,6,Matches
1841,Tijjani Noslin,nl NED,"FW,MF",Lazio,it Serie A,25-245,1999,7.7,151,202,74.8,2171,475,84,97,86.6,51,67,76.1,8,13,61.5,2,1.1,0.5,+0.9,8,11,8,3,13,Matches
1842,Hugo Novoa,es ESP,"DF,MF",Alavés,es La Liga,22-067,2003,2.6,53,69,76.8,798,261,35,43,81.4,12,16,75.0,4,4,100.0,0,0.2,0.2,-0.2,2,0,2,2,2,Matches
1843,Plamedi Nsingi,,MF,Nantes,fr Ligue 1,24-082,2000,0.2,2,6,33.3,24,0,1,1,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1844,Randy Nteka,ao ANG,FW,Rayo Vallecano,es La Liga,27-093,1997,9.7,115,182,63.2,1450,198,75,102,73.5,31,53,58.5,3,5,60.0,0,0.5,0.2,-0.5,9,5,1,0,6,Matches
1845,Ernest Nuamah,gh GHA,"FW,MF",Lyon,fr Ligue 1,21-128,2003,9.7,289,359,80.5,4053,791,188,206,91.3,71,90,78.9,18,25,72.0,1,1.0,1.1,0.0,12,11,12,3,26,Matches
1846,Alexander Nübel,de GER,GK,Stuttgart,de Bundesliga,28-160,1996,25.0,765,985,77.7,19758,15000,193,196,98.5,347,354,98.0,223,426,52.3,1,0.2,0.2,+0.8,2,11,1,0,0,Matches
1847,Matheus Nunes,pt POR,"DF,MF",Manchester City,eng Premier League,26-194,1998,11.6,603,714,84.5,9483,1815,332,369,90.0,227,265,85.7,36,51,70.6,4,3.3,2.3,+0.7,19,25,19,6,45,Matches
1848,Darwin Núñez,uy URU,FW,Liverpool,eng Premier League,25-258,1999,10.8,134,190,70.5,2018,492,72,89,80.9,42,57,73.7,11,15,73.3,2,1.1,0.4,+0.9,8,9,0,0,21,Matches
1849,Unai Núñez,es ESP,DF,Athletic Club,es La Liga,28-038,1997,3.0,126,145,86.9,2658,1066,28,33,84.8,87,94,92.6,11,17,64.7,0,0.0,0.0,0.0,0,5,0,0,10,Matches
1850,Antonio Nusa,no NOR,"MF,DF",RB Leipzig,de Bundesliga,19-326,2005,16.0,383,520,73.7,5439,1769,224,272,82.4,132,167,79.0,14,43,32.6,3,2.6,2.4,+0.4,18,29,18,6,46,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
1851,Ethan Nwaneri,eng ENG,"FW,MF",Arsenal,eng Premier League,17-353,2007,6.0,197,247,79.8,2903,846,122,134,91.0,54,70,77.1,13,25,52.0,1,0.8,1.2,+0.2,8,12,9,4,23,Matches
1852,Ørjan Nyland,no NOR,GK,Sevilla,es La Liga,34-180,1990,18.7,393,632,62.2,10160,7698,113,114,99.1,173,179,96.6,106,334,31.7,0,0.2,0.0,-0.2,3,16,1,0,1,Matches
1853,Allan Nyom,cm CMR,"DF,MF",Getafe,es La Liga,36-303,1988,7.1,207,260,79.6,3320,1216,105,115,91.3,85,100,85.0,13,38,34.2,1,0.3,0.3,+0.7,4,17,5,4,19,Matches
1854,Rabby Nzingoula,cg CGO,MF,Montpellier,fr Ligue 1,19-104,2005,14.0,299,405,73.8,4928,1128,153,183,83.6,119,151,78.8,22,41,53.7,0,1.5,1.1,-1.5,7,18,5,0,31,Matches
1855,M'Bala Nzola,ao ANG,FW,Lens,fr Ligue 1,28-203,1996,14.6,206,274,75.2,2365,408,141,177,79.7,36,50,72.0,5,6,83.3,1,1.3,0.8,-0.3,20,7,9,0,22,Matches
1856,Marwann Nzuzi,fr FRA,DF,Saint-Étienne,fr Ligue 1,20-297,2004,1.4,46,55,83.6,707,322,21,22,95.5,20,26,76.9,2,3,66.7,0,0.1,0.1,-0.1,1,3,1,1,2,Matches
1857,Christian Nørgaard,dk DEN,MF,Brentford,eng Premier League,30-364,1994,21.3,821,1000,82.1,13523,4524,421,476,88.4,332,391,84.9,54,88,61.4,2,0.7,0.7,+1.3,13,105,15,3,102,Matches
1858,Jake O'Brien,ie IRL,DF,Everton,eng Premier League,23-298,2001,8.5,278,372,74.7,5018,2024,131,149,87.9,113,153,73.9,32,50,64.0,0,0.3,0.2,-0.3,3,20,5,3,26,Matches
1859,Matt O'Riley,dk DEN,MF,Brighton,eng Premier League,24-108,2000,5.3,183,230,79.6,2747,697,98,106,92.5,59,71,83.1,14,35,40.0,1,1.2,1.2,-0.2,11,17,4,0,22,Matches
1860,Dara O'Shea,ie IRL,DF,Ipswich Town,eng Premier League,26-005,1999,24.7,936,1203,77.8,18566,7970,306,356,86.0,519,611,84.9,100,196,51.0,0,0.0,0.2,0.0,1,70,1,0,58,Matches
1861,Adam Obert,sk SVK,DF,Cagliari,it Serie A,22-198,2002,9.7,332,436,76.1,5487,2273,169,189,89.4,133,158,84.2,24,56,42.9,1,0.4,0.2,+0.6,9,33,4,1,45,Matches
1862,Chidozie Obi-Martin,dk DEN,FW,Manchester Utd,eng Premier League,17-100,2007,0.2,4,6,66.7,52,20,2,2,100.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
1863,Jan Oblak,si SVN,GK,Atlético Madrid,es La Liga,32-061,1993,25.0,511,656,77.9,13621,9106,89,89,100.0,267,270,98.9,152,293,51.9,0,0.0,0.0,0.0,0,4,0,0,0,Matches
1864,Lucas Ocampos,ar ARG,FW,Sevilla,es La Liga,30-241,1994,1.9,65,91,71.4,1020,296,36,45,80.0,19,23,82.6,6,11,54.5,1,0.3,0.1,+0.7,3,8,2,1,7,Matches
1865,Jens Odgaard,dk DEN,"MF,FW",Bologna,it Serie A,25-343,1999,15.8,315,406,77.6,4624,1142,182,198,91.9,105,142,73.9,16,30,53.3,0,1.2,1.2,-1.2,10,25,11,2,37,Matches
1866,Wilson Odobert,fr FRA,FW,Tottenham,eng Premier League,20-101,2004,2.8,84,110,76.4,1103,141,59,64,92.2,20,29,69.0,2,4,50.0,0,0.1,0.1,-0.1,3,4,3,0,11,Matches
1867,Álvaro Odriozola,es ESP,DF,Real Sociedad,es La Liga,29-085,1995,0.5,22,30,73.3,344,111,11,12,91.7,6,12,50.0,3,4,75.0,0,0.0,0.0,0.0,0,4,1,1,3,Matches
1868,Tim Oermann,de GER,DF,Bochum,de Bundesliga,21-154,2003,15.9,413,517,79.9,8039,2358,130,149,87.2,227,262,86.6,49,81,60.5,1,0.5,0.2,+0.5,4,25,3,1,33,Matches
1869,Chiedozie Ogbene,ie IRL,FW,Ipswich Town,eng Premier League,27-312,1997,2.6,32,43,74.4,415,27,20,24,83.3,8,10,80.0,1,1,100.0,0,0.1,0.0,-0.1,2,0,0,0,0,Matches
1870,Ifechukwu Ogbus,ch SUI,DF,Freiburg,de Bundesliga,19-082,2005,0.2,6,10,60.0,98,26,3,3,100.0,3,7,42.9,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1871,Thiago Ojeda,ar ARG,MF,Villarreal,es La Liga,22-056,2003,0.1,7,8,87.5,103,15,4,4,100.0,3,4,75.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,2,Matches
1872,Hamzat Ojediran,ng NGA,"MF,FW",Lens,fr Ligue 1,21-115,2003,4.2,180,221,81.4,2803,839,96,107,89.7,64,73,87.7,14,24,58.3,0,0.4,0.4,-0.4,2,19,2,0,19,Matches
1873,Noah Okafor,ch SUI,"FW,MF",Napoli,it Serie A,24-289,2000,0.3,7,13,53.8,124,16,2,4,50.0,3,5,60.0,1,2,50.0,0,0.1,0.0,-0.1,1,0,0,0,0,Matches
1874,Noah Okafor,ch SUI,FW,Milan,it Serie A,24-289,2000,4.6,77,105,73.3,1323,270,37,49,75.5,35,44,79.5,5,9,55.6,0,0.3,0.7,-0.3,4,4,7,2,12,Matches
1875,Caleb Okoli,it ITA,DF,Leicester City,eng Premier League,23-239,2001,11.1,502,579,86.7,8669,3452,226,246,91.9,236,260,90.8,33,60,55.0,0,0.0,0.1,0.0,0,18,0,0,28,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
1876,Yllan Okou,fr FRA,DF,Hellas Verona,it Serie A,22-076,2002,0.0,0,2,0.0,0,0,0,0,,0,1,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1877,Maduka Okoye,ng NGA,GK,Udinese,it Serie A,25-193,1999,14.0,390,504,77.4,10197,7285,94,95,98.9,187,188,99.5,107,215,49.8,0,0.0,0.0,0.0,0,11,0,0,1,Matches
